Date,APA,BA,BAX,BMY,CMCSA,CNP,CPB,DE,HPQ,JCI,JPM,LUV,MMC,MO,MSFT,NI,PCAR,PSA,SEE,T,TGT,TMO,TXT,VZ,ZION
2016-01-20,0.011101518374429853,-0.031096168047648587,-0.016968184420400045,0.005378652156353914,-0.011797017306483526,-0.03428559769243189,-0.004233393972794097,-0.006347971487700943,-0.021516021114567296,-0.016328402797265107,-0.02631120559322153,-0.007576031735967215,-0.011696972343158363,-0.020205385738155,0.004548977984195179,-0.028942306735925016,0.006662605666028387,-0.04052870481850612,-0.0012514807465758837,-0.017675835644157645,-0.023830078730436077,-0.013786802643815599,-0.011956366148282882,-0.010028862698662322,-0.021422105588281504
2016-01-21,0.07598971114033404,0.010316121271015444,0.014096749491927962,-0.006608951237329075,0.013243503312099447,0.031360765403949165,-0.00018482807961461845,0.014305338040982996,0.04083746651153186,0.005700892223615472,-0.004683825571244804,0.005089210240462494,0.0011711173457065183,0.004019536701312276,-0.00610349934965182,0.003596940710349994,0.010588519783256478,0.003204466468512024,-0.002005216266334653,0.018878809395382223,0.015535087563022243,-0.010296895616208612,0.004125671561756583,0.03264307253543697,-0.017699234543281817
2016-01-22,0.057464775513391686,0.009805494992913832,0.023262626559948707,0.020117403172565274,0.018593541563674876,0.020080667782919726,0.010352891390012608,0.021635001688437017,-0.014084596158947527,0.02000663582537321,0.03076929113296778,-0.012658451716610952,0.019497018651233544,0.014447239568840198,0.03585575662948903,0.038402713078267814,0.015717304160290047,0.02766951315854893,0.02862899282454756,0.017371203598438578,0.01573433994969875,0.027566602130748352,0.025746255572121957,0.02550694395035258,0.019914976155252395
2016-01-25,-0.0495173689764955,-0.004815100509104497,-0.0005545718657062881,-0.022981570492350833,-0.02024202802795838,-0.03824523376508193,-0.0007317007599036973,-0.037930478133040735,-0.03163266328201253,0.11637789128253773,-0.022651298804534314,-0.020512410037756168,-0.013769509618296372,0.0020590710087566855,-0.009562042966429818,0.004931068245619397,-0.017623230000412327,-0.0008882372095609936,-0.048584190261780735,-0.0039839897384750245,-0.011474725234883132,-0.0042862708397589655,-0.0165552429226401,-0.000212550775865461,-0.05206905446180876
2016-01-26,0.016029745469225753,0.0322553227453064,0.013592428502349208,-0.0036554272680396904,0.011621562583589151,0.015789462056509107,0.009888277806395562,0.024936766451826742,0.015806146940215093,-0.004978055921076585,0.025511872410308722,0.004449917450337182,0.006980878076973118,0.009589056574667465,0.0073374204922302955,-0.0034345659759073,0.04025403733659383,0.024079895790896533,0.025660783339762627,0.01142839311351418,0.022054580157813142,-0.0046761292968280355,0.024436451969237716,0.025941120516426164,0.0421779855265223
2016-01-27,0.015777075253516903,-0.08928966011261774,-0.0010945377419239177,-0.015632409817482484,-0.013129306465147872,-0.003454548541532154,-0.002719976474778507,0.0008160029815087455,-0.0020749372458003235,-0.010594351163986437,-0.0007008244727615409,-0.028146975844920097,-0.005969514308532653,0.0,-0.018210018592589527,-0.008370770232136282,-0.01345962719018512,-0.02087028561648996,-0.004252885016367225,0.0022600690759446707,0.0035489673720494608,0.012900950082286089,-0.13358089311627497,0.01616545202013575,0.02494078492892471
2016-01-28,0.050996966517355746,0.012266241718721593,-0.021918025729831703,-0.008912661475433903,-0.00018478757871953633,0.013287320466993435,0.013272856894926521,0.01602576780653231,-0.014552622417081329,-0.004164042277802538,0.004207734108983008,-0.02949828002705368,0.00348697447142321,0.011363571112757098,0.01639996775971353,0.030287874187489017,0.009593028726695874,0.003545704753540102,-0.03618097838097645,0.0014091625264978092,0.004243791115728923,-0.05639391784749359,0.02753143360551058,-0.00040774199720350346,0.0169881320035552
2016-01-29,0.047782906748165876,0.017964397328757986,0.025209862179231823,0.016350524659183074,0.02956929505742889,0.018814027326570892,0.012201548975249166,0.029407851884359015,0.02426159101419989,0.027179955048577398,0.038757005817073864,0.0395134719558079,0.029536788165917427,0.024819790396031882,0.058202105636173895,0.012530406293609575,0.036106427067552405,0.018067786451965828,0.05656926908581639,0.01491701615008445,0.020143989782272387,0.030350246874467635,0.018755496265409732,0.01958806870814911,0.02392759693809099
2016-02-01,-0.040432440254198454,0.011903831190039016,0.018579128199452066,-0.021557368573769997,0.0017950579039416326,0.04196979118318711,0.007977666482163137,-0.0027266990258671964,0.02677663469714653,-0.009014125762593528,-0.010756349058325232,0.01834149786706285,-0.0011250017011926738,-0.0027817658884607965,-0.006897895026024781,0.013802705899586654,-0.010800775050259226,0.002050941260498984,0.018751265364922665,0.003327758870878439,0.0056612699100515584,-0.01037420494699648,-0.030098957282138294,0.01580911357695647,-0.007936372408801073
2016-02-02,-0.0556101175642667,-0.033234614117130135,0.01797245329720254,-0.03206174171343479,-0.0218597761252034,-0.010740817994675966,-0.009673173656459366,-0.02890625639879496,-0.009027157761782756,-0.009682963453237159,-0.031090690761098494,-0.04802902923492536,-0.017270609811243953,-0.007384686657404327,-0.0312557413494029,-0.0018777285133213528,-0.020807978900523993,0.004486741964659036,-0.021070175943578517,-0.003316721621081764,0.006590688335960104,-0.02907637930031015,-0.04308538103178716,-0.01674542892037112,-0.04266655519134821
2016-02-03,0.06977979652793675,0.037014942616599766,0.008168236834861675,0.02123322563096819,0.059534735063808464,0.034201881880546736,-0.0003550651839184793,0.01112871779022373,-0.023279518300224677,0.01570360356880207,0.006663224038655491,0.010145015101771904,0.009359970755321356,-0.010745367498607217,-0.015848935765678362,0.0103479958961612,0.005470294305930157,-0.008267176163200274,0.040079176776730785,0.018302614633880943,-0.010093921422676955,-0.00661981847536397,0.016372383311792582,0.014225808842662335,0.01114190244262292
2016-02-04,-0.012124226918067027,0.014277538221455055,0.0007845126972532146,-0.006986008734346849,0.006396726472770453,-0.005249185834036774,-0.01687686515955722,0.043628197967524596,0.021761705749635984,0.012252247616247658,0.01724435330581975,0.019272380646502718,0.025170229806378064,-0.006016176042599075,-0.0030674996339499216,-0.007737296688690165,0.0462441309865933,-0.02722150739291851,-0.00951471256665859,-0.005174317030235964,-0.034862899528052105,0.013883295540568996,0.0006198367100307411,-0.0037535690681308465,0.012396684557521187
2016-02-05,-0.04148257178179948,-0.008494510033704716,-0.020893287132201843,-0.0011725909378796917,0.020615116580256387,-0.005277078112370326,0.009035008226019103,-0.003557528115771369,0.005070825957678604,0.008069020243180347,-0.011130414426661073,-0.049533952801864456,0.008861326905433842,0.005380272488564541,-0.035384462237540326,-0.008506707070036867,0.002199842138969288,-0.03691799826599462,-0.02353522733621538,0.009581428006500081,-0.006853223017521892,-0.036150298769061395,0.0,0.010708140437894142,-0.01904762669470006
2016-02-08,-0.03764384063670334,-0.025212089375519997,-0.039743923362251854,0.018279226885142164,-0.00016840729244793629,-0.022281334136289965,0.006984100169901586,-0.017214939847152166,-0.05449036183252942,-0.007146711228664393,-0.020951970355613136,-0.02717833473182041,0.0064041837251187506,0.005350808373833171,-0.014952340245485751,-0.003336409646831018,-0.004390407841670996,-0.03436955112956197,-0.029759000028608096,0.0062363799705660306,0.0063252231918684565,-0.01006659457946868,0.005572925742138857,-0.004512645944599214,-0.04207094178448534
2016-02-09,-0.05321994881212311,-0.004938523904364001,0.005277241788571363,0.004940994093783901,-0.020033684186968936,0.0065109274887820145,0.017428439904031867,0.013104772663594666,-0.019210226116129103,-0.002303650869251994,-0.006013696295692594,0.01526509024362177,0.005090885466750628,0.005489359301773966,-0.0026309412360151496,0.015782165956434335,-0.001001863596376551,0.017206702919766448,0.024841750447517352,-0.012395572124729859,-0.0019999747877509355,0.02058411526553483,-0.013854833769064712,-0.01162797475247146,0.0024130616360369395
2016-02-10,-0.007026402218274774,-0.012140129945546474,0.0198952011234228,0.0009830964231909434,-0.04122993267270081,-0.0021564012380518305,0.011886309981675502,-0.008580833974425661,0.009793339418859626,-0.015873324981379944,-0.012099666850860391,0.008226927159413977,0.004160720209512192,-0.0066171844416523795,0.008725551511611584,0.01129940495006121,-0.01754052525444405,0.01266540528006277,0.07914895595401017,-0.006002658509774772,-0.01574561597123092,0.008115664990138827,-0.0009365602342231716,-0.003389697937905334,-0.0014445434680039337
2016-02-11,-0.026889275512684496,-0.0680648172193965,-0.02790572134149416,-0.025539816284914085,0.004121258828750474,-0.032982784128313236,-0.009673793085499094,-0.012918313509624135,-0.028017238376162212,-0.024926427780214366,-0.04412827464985014,-0.005627965279275449,-0.010088379702361983,-0.000999237265768782,-0.0004021007909887908,-0.017690974899335687,-0.009029272334092453,-0.004409180751596464,-0.030483721321111323,-0.00603914223287827,-0.010325652999078838,-0.017216685534646503,-0.027812353770064524,-0.01180489374733984,-0.04050114096964008
2016-02-12,0.06253610030701062,0.0017520332018841067,0.02034578678209953,0.011424368430689391,0.013204689621828969,0.018130547650124562,0.015873133763741443,0.02434246212313429,0.04434573270819375,0.008120193092403749,0.08328621308041995,0.025467263169475896,0.020564331139502512,-0.00033334847829047387,0.016300897503999767,0.008530672448906707,0.03541147544191947,-0.005194999629528074,0.022222494554272387,0.0071801788841403535,0.036449476318133334,0.02579070557663754,0.031179608288019134,0.014578021800008667,0.05477374986404371
2016-02-16,0.02573220701722989,0.03654623481669539,0.021851840936808697,0.03289041825687411,0.012328306200442007,0.0072343739488711645,0.020604512695345134,0.019675324503754643,0.04140174385595485,0.020286542114167805,0.01495918548271602,0.023179099739447206,0.0074890738232007426,0.005502993003567047,0.018946895441928513,-0.007988352077326955,0.027199525240229283,0.019562337918990425,0.004394136382070979,0.004935815563594126,0.022158921299803902,0.007431990611057371,0.02369065210960164,0.0025942882170857384,0.03583386578774794
2016-02-17,0.0691221741673762,0.03321489265405786,0.021384659669462458,0.027983313333898918,0.0038274596321725696,0.013259621044424241,0.024562503094656796,0.020298145339618046,0.02752244764772005,0.02192968177806187,0.0071979012188267966,0.038564735273780126,0.01539851030903816,0.0016580781062891514,0.026032535515890576,0.011368764722346159,0.013434386511020913,0.03329418546793672,-0.007598526990869936,-0.00027309151114940367,0.008391350536447684,0.025741609020400347,0.014007324823599232,0.0015924096414161593,-0.004151668902292904
2016-02-18,-0.03145249364521552,0.010572520936743102,-0.003663830315734584,-0.009386831374756488,-0.006585873305170797,0.011995622873363088,0.0009852963875871534,-0.013508489988128258,0.043651012090222485,-0.012875344124200327,-0.016334780796792958,0.012724001258831219,0.002266053941530899,0.003642512580306123,-0.0043876328175679324,0.02435587375211612,-0.014793441998320445,0.002478569245680573,0.0006959309016985049,0.009552779569969472,0.005964048052255144,-0.00772757988452577,0.013513433702451838,0.012320806200802226,-0.019453352624405174
2016-02-19,-0.03788660192312476,-0.02049825013451545,-0.011032344329193422,0.007580564414577218,0.0076763634255303526,-0.0064654621241820864,-0.00032813443026691314,-0.041454017463604664,-0.019011335462254864,-0.026956705175946172,0.00017273437721287976,0.007948786632429261,-0.003304643791963935,-0.000989746899870525,-0.007089475345730012,0.0,-0.007409942905904132,0.021278922037938353,0.0037098971076658938,-0.01135426520797278,-0.0028952148293520663,0.0036241694211949227,-0.013926037748611675,-0.0015704258799829063,0.011336753974248603
2016-02-22,0.06107637044233005,0.019364161278543124,0.020185742782281357,-0.0015672203498700021,0.006752098206170842,0.010845807034538524,-0.0031179547911911465,0.018182143728415978,0.034883564632080644,0.017873360288359397,0.012971427568591265,0.038412783165917785,0.004187645987220101,0.010733228341741397,0.016016965184090903,0.0018288414260481112,0.026325979134854238,0.006627859892665677,0.03626692555341271,0.007929743397460776,0.0020739252727632884,0.00983412528293548,0.026442540275740445,0.004129132537350255,0.037365609934312705
2016-02-23,-0.04367581150508559,-0.00417423597278932,-0.0018224841856393503,-0.02558874505238784,-0.010490247759620486,-0.003218663672113098,0.002469246295668359,-0.016071667229397013,-0.034643995842782105,-0.010243107899340576,-0.041830242829292485,0.006369234280738656,-0.007992763185977192,0.005064619957105609,-0.02792010965611169,-0.005020401698799359,-0.01416535771941907,0.00031544795493343436,-0.017610350054654167,-0.003255418270204591,0.020974335795927113,-0.012933628807657915,-0.007903911733575075,-0.008615354042396217,-0.04502471382811857
2016-02-24,0.019007343895174778,-0.011206004069876374,0.016432197467993515,0.0025778913657261704,0.014946189416688238,0.01507018268906779,-0.006075584618281726,0.024111990391708638,0.04946623696834629,0.01714952632052613,0.0003564475501853792,0.006816347222663444,0.006305749091306767,-0.002601117061647118,0.0035167399289952606,-0.0022937705639405337,-0.006407991209241959,-0.0149768949764022,0.03335597581159799,0.00979838413753309,0.03987020053197221,0.00023115147363261812,0.003245694794769882,0.0037524171249840865,-0.024987881400345135
2016-02-25,-0.02098430555266184,0.010641046405051702,0.02232511850834773,0.012855418475468783,0.002225959443330483,0.014846189203278959,0.03452819612907776,0.007594900811234595,-0.044361958676281565,0.013953663346277345,0.015496862579976067,0.02973874613393801,0.005395867113101582,0.016623437008452813,0.014408172863624946,0.012873498529601735,0.01270280632452514,0.020726386589001722,0.018006223102922547,0.007277825539178773,0.022484992844030716,0.006164972127393087,0.014999692064484815,0.005706311635409467,0.026595720841131154
2016-02-26,0.044456242026566395,0.011470689187290661,-0.010291619935861918,-0.012375128525866863,-0.010592782835064152,-0.031870671485910496,-0.010220531117023146,-0.0016328640851739351,0.029013482036230442,0.015195064321090301,0.009296658877447905,-0.009861546193415394,-0.004501061804762507,-0.013465875144362927,-0.015354938159302778,-0.023603875702729926,0.0025089137647957838,-0.004155080985956738,-0.0019411625830253465,-0.00642243688188493,-0.003050439558096474,0.0010716908269650105,0.0011590082947536828,-0.0017606241480113693,0.025435523228165335
2016-02-29,-0.030149509025115706,0.00016920845540080443,0.0020288390369094245,-0.005140575969076466,-0.003108414693404171,0.005396564761241507,-0.0037106538540196965,0.008933636586013316,0.004699091736532601,-0.006495462459205181,-0.021550351755120323,-0.005216916018926376,-0.007826355514542582,0.00048728876577475155,-0.008187134310833843,-0.001394532420934791,-0.008662228487748003,-0.017910763094866167,-0.011670812248673723,-0.004847963400358202,0.00025513608110050434,-0.011628594698596006,-0.011577335183754478,-0.005684246773233537,-0.020670808370137572
2016-03-01,0.00888180151689033,0.015061712122690363,0.011896028086763044,0.03697727527872341,0.025810033692069023,0.002147206973233562,-0.010364149330254646,0.010850865722148662,0.022451266733374275,0.02387719033853486,0.0515099073331895,0.014925120325426589,0.01822974341216277,0.00259863280767636,0.03341198437930282,0.0009309134555379739,0.023494861176328152,0.02168414317954781,0.013776533609815012,0.011908308243399945,0.03199461922198821,0.047139600003154536,0.010249132872521605,0.014390144792291837,0.046435475031065376
2016-03-02,0.08674285130240733,-0.00258393938401702,-0.0038879132859473975,0.010588557283560895,0.002532884598316132,0.008034403735417195,0.005727146981433284,0.009747362118266212,-0.0027450130076747126,-0.004164312756928523,0.009459326167439164,-0.013176239433590364,-0.004303749347650765,-0.00372586996767732,0.007036809913273823,0.026511836960278146,-0.008347315954008727,0.00498238740034096,0.006056758164850962,0.00802318124870216,0.0017291283699902849,0.0209935416869802,-0.009565258311155955,0.012825240072462663,0.023307661347397923
2016-03-03,0.07433864552025504,-0.00033448435024652223,-0.009569634758888168,0.0015407287741624476,0.009263926751223561,-0.002125337443451336,0.006670852413005024,0.022360112683933675,0.019266040599797307,0.006969589414399069,0.00334689952949363,0.0021458218231551474,-0.0015562188611438765,0.0118700195583481,-0.011331592834704196,0.012233822482710988,0.03424508490674971,-0.01155482690918408,0.00021487821068078006,0.007959548554808293,-0.01713936091993251,0.003981941056055538,-0.015510677062643086,-0.004413078041795915,0.031975793585470313
2016-03-04,0.0654247082600965,0.012206350902127294,0.003305275140732089,-0.004461425780132866,-0.003003997740597897,0.03780569606520312,0.0012930061428568784,0.014461869853675813,0.006300590157217956,0.004983433700776585,0.0015010192823246005,-0.01260987002841385,0.004502511017189681,0.012052032233051957,-0.006112531611201177,0.0026855473641573813,-0.011838715098556496,-0.012874584912727527,-0.0180567330062249,-0.0015791816645127632,0.017814742732932043,0.01175486517194102,-0.019025094039887502,-0.0015416746618499566,0.033107134607786914
2016-03-07,0.062031734822292295,0.015115173955109862,0.009123229246478903,0.02750723448403991,-0.013056618573390133,0.01026175186569045,0.001614453783645109,0.009425296877969336,0.022973851257491074,0.0008263983828402655,-0.0018317356340326052,-0.00048191567963884463,-0.005516348490015144,-0.018577214394553176,-0.01921971576432213,-0.001785569677497434,0.0043056794126878906,0.002480553967022514,0.007880955798197586,0.005272902126415069,-0.003821146606920456,0.008909679335581844,-0.0024243169294820843,0.007720976486158104,0.0041082122993414405
2016-03-08,-0.09506076935405583,-0.004475207490415523,-0.006027165617352281,-0.003459019136578867,-0.011363620350446357,0.008633792599175738,0.0074135367023682175,-0.021358482991054584,-0.022988602628050026,-0.014863883222741459,-0.019352778939291104,0.0026518622211317844,-0.004333664309928653,0.00792743949423036,0.012150152706566608,0.005366290918837446,-0.024790226568849216,-0.00658472427867407,-0.013683557129686275,-0.0010489593819430487,-0.00358821248904595,-0.017449910462561724,-0.012454203700814181,0.004788177719793563,-0.03109654808559914
2016-03-09,0.0012996437207943856,0.004168428600383134,0.0002526460139831155,-0.010866523331157674,0.00840623601601953,0.004531805228884078,0.011837979367278262,-0.009660485412519071,0.028054775738962423,0.005588122054050126,0.005784055695547297,0.017552001859489907,0.004700570327990983,0.00818616992469079,0.02303923263838148,0.006228093837130855,-0.0019111754977406692,0.0038962609427133366,0.010129756618187269,-0.0028878633574572765,0.008444229910186118,-0.0066867174243410155,0.02062168357887728,-0.002287384825916172,-0.004223088597166913
2016-03-10,0.0004325582453783561,0.0006512160423628455,0.00530443443138906,-0.00915459915026584,-0.006975206144305468,0.012030274911884797,-0.0025297375097724784,-0.007947929718609803,0.005281348360738347,-0.015837554763985406,-0.008626111167586825,-0.0014176402429045831,0.00034656411484501604,0.0030250402659608433,-0.014950710283907043,0.0066313352330391595,-0.008426092867910073,0.00044047904426314233,0.0017439266293766131,0.00868868179816129,0.003571204460071087,-0.0013753276466190734,-0.006031323833451063,-0.0003821543911670666,0.023749068690122277
2016-03-11,0.058810945308236606,0.013746511898966807,0.017085584929671827,0.0003081563533524623,0.013534254116204902,0.004457435278446775,0.014265231975407966,0.006918971116318451,0.024518303573473732,0.024280248935384163,0.012455041038332393,0.0253195303151883,0.017495312925197348,-0.006807126497461291,0.019596448722861926,-0.0013175714473421252,0.018346844201919676,0.027280078026579835,0.021545007977329167,0.0013052890879570178,0.004539814935371478,0.01748784149378113,0.028519523050501094,0.004013708869103683,0.03272589417133198
2016-03-14,-0.015928170631502203,0.013720464307740654,-0.0009883189779645862,-0.012931139329327546,0.0011833153496600968,0.00739656523201937,-0.007501157522845525,-0.01326085445751013,-0.019657882632978407,0.00440993138601109,-0.003707693154327285,0.011308510792874094,0.0015320092622439496,0.0,0.0018844739666350474,0.001759183240052753,0.018775098258497103,0.017991528756315045,-0.008521318651566134,-0.0010427810490114542,-0.0012216335705038661,-0.0032094064875155537,-0.001474831181112024,0.00019033670335644182,-0.004011252219732198
2016-03-15,-0.005395448193864505,0.00015838635395470924,-0.007912946781218233,-0.006862224381792403,0.002870073984047261,0.003916051174880142,0.0023617913336690943,-0.014660581313172605,-0.006103057599930906,-0.00960475882422418,0.0013533617663872288,-0.004564103599359215,0.0052696599906398855,-0.0024188520797120416,0.007899111193510722,-0.004828973967905714,-0.005770903834506513,0.014631775375280487,-0.002793241857341533,0.005219125213692166,-0.0014676195565322958,-0.010803354185734193,-0.010044757726263787,0.002474597552007074,0.0
2016-03-16,0.027539984726260958,0.009575987361516436,-0.0022433120841114373,-0.01633170358332381,0.008586022402236937,0.005850518822246853,0.009268274719962388,0.009423251856326642,0.019298295529000198,0.007203816394062645,-0.004729702039523276,0.012150498903277906,-0.0037200985316329094,0.00339465911378678,0.014181772388244474,0.018967561361192598,0.01142118359868749,0.017152788936130703,0.006033448160856381,0.00649008959398234,0.009063175943450075,0.005930818431366225,0.02118834805318226,0.01025213993016938,-0.0012083554634091387
2016-03-17,0.02477178021451132,0.024535380634286064,-0.0077441880747864955,-0.018678083742700635,0.014020850259476747,0.021328370227328586,0.0018676273507745034,0.020267655622275393,0.008605964767968599,0.00907861104324903,-0.0028851561315986762,-0.012457716662308882,0.015784173841738358,0.004188679013645391,0.005703743882700341,0.009957180533914034,0.017030629532575725,0.006417253080114094,0.011993717846403795,0.009027513906280094,0.007646467765855203,-0.005967686436436415,0.021916602397307194,0.007893346022805892,0.008467653669761432
2016-03-18,-0.016643520877249407,0.024942850881656486,0.010322495081894756,0.022124749872814764,-0.016296150201420945,-0.01613673714650199,-0.00046601828265824263,-0.005176726062076975,0.03924896242223186,-0.0032714143182208666,0.029446682456269357,0.020642238937290447,-0.0008354666687332424,-0.012674287649526272,-0.021405054429969095,-0.022717755623598457,0.004368515774787696,-0.0011122332090065523,-0.003386163833937972,-0.01431477342548837,-0.0037340462995386625,0.012657875030218646,0.03431490318385699,-0.007272134121659057,0.007996756438152675
2016-03-21,0.005037351149860481,0.014183063305590604,-0.001993774730879916,-0.0020692471047183414,0.001338709146321282,0.010612392443691832,-0.00046623555695191055,0.001088806731017522,0.0024631820758000966,-0.0013676235879078735,-0.00033090378219435834,0.011011276240307621,-0.0005015698835724169,0.00292504928524151,0.006917096282855306,0.003947203645620068,-0.0045305115407121566,-0.01926142282755594,0.0029727594774391353,0.009336131377210455,-0.006165944613412133,-0.0026426575605910108,0.005253231926199309,0.0037564557535414433,0.007140150399396861
2016-03-22,0.007818790703349565,-0.005446611401657586,0.013732873917306598,0.001594789583168943,0.0005013721784112857,0.0009549136006241632,-0.01570530121581193,-0.005560614668705832,0.004094867086772647,-0.009312352075990571,-0.003638628971682989,-0.008446200135494242,-0.0006694547080514646,-0.011665520476991764,0.003899114985136398,-0.003931684486282339,-0.00855645386010484,-0.0013623180900486087,0.027524970969162732,-0.0074513836569197744,-0.006083092042894145,-0.005586196175414115,0.006875668882947883,-0.004303781515827887,-0.0015755187317417763
2016-03-23,-0.047941331773514784,-0.01672606873505722,0.0022166886788976825,-0.007324824903161442,-0.010355768836077472,-0.0014308893071596218,0.0020534741522821864,-0.017262634713590574,-0.019575545521757998,-0.012441393536282486,-0.004979886739734596,-0.0040350476487203135,-0.0031808357504109486,0.006721052860225507,-0.0018495433601400935,0.009649167762250999,-0.01432252674758594,0.004926292951439759,-0.016278502035570463,-0.0023295277275425796,-0.00244745951381542,-0.00021597457632338557,-0.0005461373415407422,-0.005637909279371911,-0.01617344038498203
